side,hex1,hex2,p,q,h,v,az_deg_left_positive,az_deg_ipsi,el_deg,dir_front,dir_left,dir_up,source,n_fit,zhao_right_lens_row,zhao_p,zhao_q,col_type,col_type_basis,marker_evidence,R7R8_bodyIds,reiser_OL_v1_column_type,pin_distal_x,pin_distal_y,pin_distal_z,pin_proximal_x,pin_proximal_y,pin_proximal_z,pin_dir_az_left_deg,pin_dir_el_deg,lamina_centroid_x,lamina_centroid_y,lamina_centroid_z
R,19,35,16,1,-16,17,-148.96,148.96,26.03,-0.76991,-0.46331,0.43885,extrapolated_local_linear,19,-1,,,unclear,,{},,unclear,20998.0,23301.0,25269.0,23433.0,24857.0,29927.0,-27.6,16.5,5928,27761,31248
R,20,5,-14,2,15,-12,7.68,-7.68,-17.64,0.94442,0.12742,-0.30304,extrapolated_local_linear,20,-1,,,unclear,,{},,unclear,11127.0,45556.0,39989.0,16584.0,43129.0,42398.0,-66.2,-22.1,16698,45278,24185
R,20,6,-13,2,14,-11,2.18,-2.18,-16.45,0.95838,0.03647,-0.28315,zhao_uCT_match,1,137,-14.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1}",R7_unclear:500237;R8_unclear:313919,unclear,10418.0,45342.0,38841.0,16436.0,41996.0,42197.0,-60.9,-25.9,16704,44742,23670
R,20,7,-12,2,13,-10,-2.72,2.72,-13.44,0.97151,-0.04613,-0.23247,zhao_uCT_match,1,153,-13.0,1.0,unclear,,"{""Dm8b"": 1, ""Tm5a"": 1, ""Tm5b"": 1}",,yellow,9918.0,45006.0,38038.0,16390.0,41068.0,41688.0,-60.6,-27.9,16387,44067,22976
R,20,8,-11,2,12,-9,-7.32,7.32,-11.23,0.97286,-0.12491,-0.1948,zhao_uCT_match,1,168,-12.0,1.0,pale?,Dm8b/Tm5b home,"{""Tm5b"": 1}",R7R8_unclear:500210;R7R8_unclear:500238;R7R8_unclear:500317,yellow,9451.0,44078.0,37364.0,16686.0,40497.0,41104.0,-62.7,-23.7,15734,43532,22779
R,20,9,-10,2,11,-8,-11.88,11.88,-9.43,0.96535,-0.20312,-0.16384,zhao_uCT_match,1,185,-11.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7R8_unclear:500239,yellow,9310.0,43653.0,36483.0,16663.0,39915.0,40532.0,-61.2,-24.0,,,
R,20,10,-9,2,10,-7,-16.01,16.01,-7.19,0.95368,-0.27359,-0.12511,zhao_uCT_match,1,205,-10.0,1.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7R8_unclear:500259,yellow,9072.0,43133.0,35579.0,16486.0,39326.0,39963.0,-59.4,-23.8,,,
R,20,11,-8,2,9,-6,-19.73,19.73,-5.06,0.93765,-0.33621,-0.08821,zhao_uCT_match,1,224,-9.0,1.0,pale?,Dm8b/Tm5b home,"{""Tm5b"": 1}",R7R8_unclear:500225;R7R8_unclear:500291,unclear,9154.0,42298.0,35034.0,16565.0,38855.0,39393.0,-59.5,-21.8,,,
R,20,12,-7,2,8,-5,-23.17,23.17,-3.28,0.91785,-0.39279,-0.05714,zhao_uCT_match,1,247,-8.0,1.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7R8_unclear:500184;R7R8_unclear:500332,yellow,8903.0,41728.0,34253.0,16566.0,38159.0,38925.0,-58.6,-21.7,12887,41604,24884
R,20,13,-6,2,7,-4,-27.32,27.32,-1.47,0.8882,-0.45875,-0.02565,zhao_uCT_match,1,268,-7.0,1.0,unclear,,"{""Dm8a"": 1, ""Tm5a"": 1, ""Tm5b"": 1}",R7R8_unclear:500183;R7R8_unclear:500215,yellow,9112.0,40896.0,33777.0,16641.0,37623.0,38379.0,-58.6,-20.4,,,
R,20,14,-5,2,6,-3,-31.58,31.58,0.24,0.85191,-0.52368,0.00422,zhao_uCT_match,1,290,-6.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:500080;R8_unclear:500037,unclear,9060.0,40182.0,32970.0,16743.0,37199.0,37988.0,-56.9,-18.0,,,
R,20,15,-4,2,5,-2,-35.33,35.33,1.91,0.81535,-0.57801,0.03328,zhao_uCT_match,1,314,-5.0,1.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7_unclear:500066;R8_unclear:500072,yellow,8995.0,39348.0,32200.0,16833.0,36547.0,37507.0,-55.9,-16.5,11597,39695,24565
R,20,16,-3,2,4,-1,-38.77,38.77,3.36,0.7783,-0.62515,0.05864,zhao_uCT_match,1,336,-4.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:369883;R8_unclear:500047,unclear,9011.0,38479.0,31629.0,16865.0,35905.0,37116.0,-55.1,-15.0,11274,39193,24291
R,20,17,-2,2,3,0,-42.29,42.29,4.64,0.73731,-0.67069,0.08092,zhao_uCT_match,1,358,-3.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:500006;R8_unclear:248071,unclear,9264.0,37912.0,31062.0,16751.0,35056.0,36833.0,-52.4,-16.8,11036,38589,24304
R,20,18,-1,2,2,1,-46.0,46.0,5.52,0.69137,-0.71605,0.09627,zhao_uCT_match,1,381,-2.0,1.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Dm8b"": 1, ""Tm5b"": 1}",R7p:257257;R8p:219336,unclear,9508.0,36900.0,30710.0,16954.0,34400.0,36392.0,-52.7,-14.9,10411,38299,24575
R,20,19,0,2,1,2,-50.07,50.07,6.83,0.63729,-0.76139,0.1189,zhao_uCT_match,1,405,-1.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:544926;R7y:544834,yellow,10104.0,35874.0,30368.0,17138.0,33633.0,35941.0,-51.6,-14.0,,,
R,20,20,1,2,0,3,-54.01,54.01,8.47,0.58131,-0.80026,0.14721,zhao_uCT_match,1,429,0.0,1.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Dm8b"": 1, ""Tm5b"": 1}",R7p:242286;R8p:222656,pale,10343.0,35010.0,29961.0,17254.0,33139.0,35730.0,-50.1,-11.7,10058,36474,24702
R,20,21,2,2,-1,4,-58.04,58.04,10.43,0.5206,-0.83438,0.18106,zhao_uCT_match,1,453,1.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:209111;R7y:299722,yellow,10744.0,34046.0,29546.0,17472.0,32646.0,35421.0,-48.9,-8.9,9803,35703,24714
R,20,22,3,2,-2,5,-62.51,62.51,12.2,0.45118,-0.86705,0.21135,zhao_uCT_match,1,478,2.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:221224;R8_unclear:240002,unclear,11324.0,33202.0,29088.0,17638.0,31973.0,35172.0,-46.1,-8.0,,,
R,20,23,4,2,-3,6,-67.25,67.25,13.83,0.37545,-0.89551,0.23896,zhao_uCT_match,1,501,3.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:168599;R7y:214649,yellow,11792.0,32270.0,28600.0,17806.0,31241.0,34765.0,-44.3,-6.8,,,
R,20,24,5,2,-4,7,-71.76,71.76,15.88,0.30101,-0.9135,0.27369,zhao_uCT_match,1,525,4.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:206227;R7y:551814,yellow,12311.0,31353.0,28209.0,18060.0,30518.0,34453.0,-42.6,-5.6,,,
R,20,25,6,2,-5,8,-76.64,76.64,18.14,0.21953,-0.92462,0.31126,zhao_uCT_match,1,548,5.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:199085;R7y:188949,yellow,12841.0,30528.0,27883.0,18208.0,30035.0,34188.0,-40.4,-3.4,,,
R,20,26,7,2,-6,9,-82.01,82.01,19.79,0.13085,-0.93181,0.33855,zhao_uCT_match,1,573,6.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:171212;R8_unclear:195690,unclear,13757.0,29616.0,27523.0,18396.0,29454.0,33855.0,-36.2,-1.2,,,
R,20,27,8,2,-7,10,-87.27,87.27,22.2,0.04414,-0.92482,0.37784,zhao_uCT_match,1,595,7.0,1.0,pale,R7,"{""R7p"": 1, ""R8p"": 1}",R7p:180576;R8p:208835,pale,14364.0,28723.0,27114.0,18498.0,28771.0,33653.0,-32.3,0.4,,,
R,20,28,9,2,-8,11,-92.8,92.8,24.71,-0.04438,-0.90736,0.41802,zhao_uCT_match,1,615,8.0,1.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Dm8b"": 1, ""Tm5b"": 1}",R7p:198924;R8p:194114,pale,15142.0,27884.0,26684.0,18822.0,28189.0,33013.0,-30.2,2.4,8132,30798,26979
R,20,29,10,2,-9,12,-98.94,98.94,26.4,-0.13912,-0.88481,0.44469,zhao_uCT_match,1,638,9.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:189261;R7y:165045,yellow,15619.0,27047.0,26305.0,19143.0,27617.0,32617.0,-29.2,4.5,7963,30196,27268
R,20,30,11,2,-10,13,-105.26,105.26,27.66,-0.23305,-0.85451,0.46422,zhao_uCT_match,1,655,10.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:186935;R7y:181039,yellow,16142.0,26258.0,26062.0,19453.0,27006.0,32375.0,-27.7,6.0,7705,29684,27622
R,20,31,12,2,-11,14,-111.99,111.99,29.9,-0.32463,-0.80383,0.49847,zhao_uCT_match,1,673,11.0,1.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1}",R8y:183554;R7y:170066,yellow,16716.0,25468.0,25779.0,19932.0,26331.0,32012.0,-27.3,7.0,7828,28821,28294
R,20,32,13,2,-12,15,-119.43,119.43,31.71,-0.41807,-0.74095,0.52556,zhao_uCT_match,1,689,12.0,1.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:174598;R8_unclear:213627,unclear,17479.0,24751.0,25562.0,20543.0,25830.0,31646.0,-26.7,9.0,6782,28049,29003
R,20,33,14,2,-13,16,-127.44,127.44,32.41,-0.51324,-0.67026,0.53603,zhao_uCT_match,1,699,13.0,1.0,yellow?,Dm8a/Tm5a home,"{""Tm5a"": 1}",R7_unclear:166609;R8_unclear:195986,unclear,18291.0,23849.0,25542.0,21204.0,25444.0,31313.0,-26.8,13.9,6735,27617,29770
R,20,34,15,2,-14,17,-136.7,136.7,32.0,-0.61722,-0.58157,0.52992,zhao_uCT_match,1,709,14.0,1.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Tm5b"": 1}",R7p:201393;R8p:198412,pale,19150.0,23200.0,25517.0,22063.0,24796.0,30976.0,-28.1,14.5,6623,27173,30490
R,20,35,16,2,-15,18,-146.38,146.38,30.7,-0.71602,-0.47617,0.51048,zhao_uCT_match,1,710,15.0,1.0,DRA,R7d/R8d,"{""R7d"": 1, ""R8d"": 1, ""Dm-DRA1"": 2, ""Dm-DRA2"": 1, ""MeTu2a"": 2}",R7d:125376;R8d:81670,DRA,20306.0,22794.0,25505.0,22969.0,24431.0,30436.0,-28.4,16.3,6513,26981,31155
R,21,6,-13,3,15,-10,4.92,-4.92,-14.53,0.96446,0.0831,-0.25082,zhao_uCT_match,1,149,-14.0,2.0,unclear,,{},,unclear,10072.0,44803.0,39518.0,15723.0,42091.0,42407.0,-62.9,-23.1,,,
R,21,7,-12,3,14,-9,0.3,-0.3,-12.12,0.97769,0.00507,-0.21001,zhao_uCT_match,1,161,-13.0,2.0,unclear,,{},R7R8_unclear:500099,unclear,9628.0,44015.0,39055.0,15630.0,41033.0,42191.0,-62.4,-23.8,16737,43513,22594
R,21,8,-11,3,13,-8,-4.11,4.11,-9.63,0.98337,-0.0707,-0.16728,zhao_uCT_match,1,180,-12.0,2.0,unclear,,"{""Dm8b"": 1, ""Tm5a"": 1, ""Tm5b"": 1}",,yellow,9052.0,43561.0,38287.0,15916.0,40137.0,41561.0,-64.5,-24.2,15843,42983,23185
R,21,9,-10,3,12,-7,-8.12,8.12,-7.25,0.98206,-0.14016,-0.12615,zhao_uCT_match,1,197,-11.0,2.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1}",R7R8_unclear:500266;R7R8_unclear:500272,unclear,8601.0,42874.0,37307.0,16159.0,39613.0,41065.0,-63.6,-21.1,,,
R,21,10,-9,3,11,-6,-12.0,12.0,-5.19,0.97414,-0.20706,-0.09037,zhao_uCT_match,1,214,-10.0,2.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7R8_unclear:500107;R7R8_unclear:500287,yellow,8390.0,42601.0,36072.0,16010.0,38959.0,40456.0,-60.1,-22.5,,,
R,21,11,-8,3,10,-5,-16.23,16.23,-3.25,0.95858,-0.2791,-0.05672,zhao_uCT_match,1,235,-9.0,2.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7R8_unclear:500329;R7R8_unclear:500096;R7R8_unclear:500221,unclear,8286.0,41728.0,35475.0,15949.0,38324.0,39929.0,-59.8,-21.0,,,
R,21,12,-7,3,9,-4,-19.89,19.89,-1.41,0.94005,-0.34014,-0.02462,zhao_uCT_match,1,256,-8.0,2.0,unclear,,"{""Dm8a"": 1, ""Dm8b"": 1, ""Tm5a"": 1}",R7R8_unclear:500211;R7R8_unclear:500265,yellow,8332.0,40898.0,34888.0,15989.0,37722.0,39517.0,-58.8,-19.5,,,
R,21,13,-6,3,8,-3,-23.38,23.38,0.48,0.91786,-0.39681,0.00844,zhao_uCT_match,1,279,-7.0,2.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7_unclear:500360;R8_unclear:500357,yellow,8332.0,40234.0,34173.0,16186.0,37263.0,38831.0,-59.3,-18.0,,,
R,21,14,-5,3,7,-2,-27.39,27.39,2.43,0.88706,-0.4597,0.04244,zhao_uCT_match,1,300,-6.0,2.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7R8_unclear:500264;R7R8_unclear:500311,yellow,8527.0,39449.0,33535.0,16092.0,36665.0,38324.0,-57.7,-17.3,,,
R,21,15,-4,3,6,-1,-31.65,31.65,3.87,0.84932,-0.52354,0.0675,zhao_uCT_match,1,323,-5.0,2.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:500208;R8_unclear:500186,unclear,8400.0,38655.0,32645.0,16248.0,36065.0,37947.0,-56.0,-15.3,11700,38679,24392
R,21,16,-3,3,5,0,-35.33,35.33,4.95,0.81276,-0.57618,0.08622,zhao_uCT_match,1,346,-4.0,2.0,pale?,Dm8b/Tm5b home,"{""Tm5b"": 1}",R7_unclear:424458;R8_unclear:362596,unclear,8520.0,37802.0,32026.0,16242.0,35364.0,37595.0,-54.2,-14.4,,,
R,21,17,-2,3,4,1,-38.94,38.94,5.89,0.77373,-0.62516,0.10256,zhao_uCT_match,1,368,-3.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:500054;R7y:500146,yellow,8699.0,37085.0,31567.0,16348.0,34750.0,37225.0,-53.5,-13.8,,,
R,21,18,-1,3,3,2,-42.66,42.66,7.21,0.72954,-0.67231,0.12554,zhao_uCT_match,1,390,-2.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:500070;R7y:500018,yellow,9000.0,36257.0,31155.0,16401.0,34009.0,36807.0,-52.6,-13.6,,,
R,21,19,0,3,2,3,-46.66,46.66,8.8,0.67823,-0.71874,0.15301,zhao_uCT_match,1,414,-1.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:318644;R7y:500016,yellow,9361.0,35436.0,30863.0,16595.0,33259.0,36411.0,-52.5,-13.4,10571,36044,24480
R,21,20,1,3,1,4,-50.66,50.66,10.62,0.62305,-0.76018,0.18421,zhao_uCT_match,1,440,0.0,2.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:232477;R8_unclear:233834,unclear,9607.0,34617.0,30489.0,16753.0,32652.0,36168.0,-51.5,-12.1,10278,35334,24583
R,21,21,2,3,0,5,-54.81,54.81,12.52,0.56253,-0.79786,0.21676,zhao_uCT_match,1,463,1.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:253332;R7y:210379,yellow,9988.0,33696.0,30183.0,17039.0,32061.0,35783.0,-51.5,-10.3,9935,34743,24513
R,21,22,3,3,-1,6,-58.97,58.97,14.41,0.4993,-0.82992,0.24887,zhao_uCT_match,1,488,2.0,2.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Dm8b"": 1, ""Tm5b"": 1}",R7p:230159;R8p:170170,pale,10428.0,32657.0,29797.0,17224.0,31443.0,35543.0,-49.8,-7.8,9728,34035,24646
R,21,23,4,3,-2,7,-63.33,63.33,16.31,0.43075,-0.85764,0.28091,zhao_uCT_match,1,513,3.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:208121;R7y:197844,yellow,11019.0,31732.0,29403.0,17502.0,30866.0,35143.0,-48.5,-5.7,,,
R,21,24,5,3,-3,8,-67.73,67.73,18.46,0.35939,-0.8778,0.31671,zhao_uCT_match,1,538,4.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:194342;R7y:207336,yellow,11790.0,30828.0,28982.0,17720.0,30120.0,34796.0,-45.6,-4.9,,,
R,21,25,6,3,-4,9,-72.45,72.45,20.68,0.2821,-0.89203,0.35313,zhao_uCT_match,1,562,5.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Tm5a"": 1}",R8y:200074;R7y:217495,yellow,12555.0,29977.0,28597.0,18030.0,29457.0,34532.0,-42.7,-3.7,,,
R,21,26,7,3,-5,10,-77.95,77.95,22.76,0.19255,-0.90181,0.38688,zhao_uCT_match,1,583,6.0,2.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Dm8b"": 1, ""Tm5b"": 1}",R7p:546654;R8p:178250,unclear,13223.0,29156.0,28110.0,18195.0,28978.0,34244.0,-39.0,-1.3,,,
R,21,27,8,3,-6,11,-83.62,83.62,24.75,0.10094,-0.9025,0.4187,zhao_uCT_match,1,607,7.0,2.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1}",R7_unclear:198352;R8_unclear:192432,unclear,13593.0,28298.0,27685.0,18313.0,28454.0,34117.0,-36.3,1.1,,,
R,21,28,9,3,-7,12,-88.93,88.93,26.96,0.01667,-0.89114,0.45341,zhao_uCT_match,1,628,8.0,2.0,pale,R7,"{""R7p"": 1, ""R8p"": 1}",R7p:220831;R8p:218502,pale,14574.0,27423.0,27108.0,18642.0,27737.0,33509.0,-32.4,2.4,,,
R,21,29,10,3,-8,13,-94.74,94.74,29.52,-0.07186,-0.86723,0.49269,zhao_uCT_match,1,649,9.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:202737;R7y:209574,yellow,15095.0,26474.0,26800.0,18924.0,27312.0,33063.0,-31.4,6.5,8250,29574,27152
R,21,30,11,3,-9,14,-101.22,101.22,30.91,-0.1669,-0.84157,0.51371,zhao_uCT_match,1,666,10.0,2.0,pale,R7,"{""R7p"": 1, ""R8p"": 1}",R7p:134990;R8p:187096,pale,15734.0,25643.0,26548.0,19222.0,26603.0,32781.0,-29.2,7.7,7750,29019,27667
R,21,31,12,3,-10,15,-108.0,108.0,32.51,-0.2606,-0.80204,0.53742,zhao_uCT_match,1,683,11.0,2.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:171489;R8_unclear:151959,unclear,16282.0,24880.0,26310.0,19772.0,25827.0,32421.0,-29.7,7.7,7844,28212,28391
R,21,32,13,3,-11,16,-115.61,115.61,34.53,-0.35605,-0.74288,0.56689,zhao_uCT_match,1,700,12.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Tm5a"": 1}",R8y:170342;R7y:161455,yellow,16891.0,24199.0,26063.0,20271.0,25382.0,32059.0,-29.4,9.8,7438,27502,28874
R,21,33,14,3,-12,17,-123.41,123.41,35.59,-0.44778,-0.67877,0.58204,zhao_uCT_match,1,715,13.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1}",R8y:201146;R7y:172626,yellow,17685.0,23345.0,25847.0,21001.0,24829.0,31679.0,-29.6,12.5,7343,27102,29591
R,21,34,15,3,-13,18,-131.85,131.85,35.71,-0.5418,-0.60481,0.58366,zhao_uCT_match,1,722,14.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:198133;R7y:124394,yellow,18586.0,22534.0,25808.0,21661.0,24379.0,31404.0,-28.8,16.1,7387,26464,30365
R,21,35,16,3,-14,19,-140.15,140.15,34.84,-0.63018,-0.52591,0.57122,zhao_uCT_match,1,727,15.0,2.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:180538;R7y:551421,yellow,19557.0,21856.0,25846.0,22488.0,23978.0,30943.0,-29.9,19.8,6825,26253,31025
R,21,36,17,3,-15,20,-150.29,150.29,33.46,-0.72458,-0.41351,0.55136,extrapolated_local_linear,19,-1,,,unclear,,{},,unclear,20867.0,21561.0,26134.0,23180.0,23531.0,30507.0,-27.9,21.7,7236,26110,31514
R,22,7,-12,4,15,-8,4.24,-4.24,-10.79,0.97964,0.07261,-0.18719,zhao_uCT_match,1,175,-13.0,3.0,unclear,,{},,unclear,9297.0,43731.0,39600.0,14494.0,40998.0,42432.0,-61.4,-24.8,,,
R,22,8,-11,4,14,-7,-0.79,0.79,-8.54,0.98882,-0.01359,-0.14851,zhao_uCT_match,1,191,-12.0,3.0,unclear,,{},R8_unclear:386265,yellow,8702.0,42712.0,39185.0,15007.0,39903.0,42072.0,-65.4,-22.1,16029,42425,23232
R,22,9,-10,4,13,-6,-4.83,4.83,-6.0,0.99099,-0.08369,-0.10453,zhao_uCT_match,1,208,-11.0,3.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1}",R7R8_unclear:500106,yellow,8267.0,42110.0,38124.0,15205.0,39132.0,41569.0,-63.6,-21.0,15902,41741,22495
R,22,10,-9,4,12,-5,-8.67,8.67,-3.27,0.98697,-0.15042,-0.05706,zhao_uCT_match,1,226,-10.0,3.0,unclear,,"{""Dm8a"": 1, ""Tm5a"": 1, ""Tm5b"": 1}",R7R8_unclear:500189;R7R8_unclear:500314,yellow,8022.0,41735.0,36962.0,15573.0,38550.0,40984.0,-62.0,-20.4,,,
R,22,11,-8,4,11,-4,-12.31,12.31,-1.27,0.97678,-0.21311,-0.02209,zhao_uCT_match,1,246,-9.0,3.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7R8_unclear:500206,yellow,7804.0,41194.0,36187.0,15473.0,38038.0,40485.0,-60.7,-19.7,,,
R,22,12,-7,4,10,-3,-15.95,15.95,0.38,0.96148,-0.27478,0.00662,zhao_uCT_match,1,266,-8.0,3.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7R8_unclear:500250;R7R8_unclear:500267,unclear,7689.0,40439.0,35463.0,15404.0,37297.0,39887.0,-60.2,-19.5,,,
R,22,13,-6,4,9,-2,-19.9,19.9,2.05,0.93967,-0.34021,0.03573,zhao_uCT_match,1,289,-7.0,3.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7R8_unclear:500255,yellow,7628.0,39594.0,34400.0,15384.0,36626.0,39358.0,-57.4,-17.9,,,
R,22,14,-5,4,8,-1,-23.69,23.69,3.76,0.91372,-0.401,0.06565,zhao_uCT_match,1,310,-6.0,3.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R7_unclear:133318818;R8_unclear:500318,yellow,7875.0,38814.0,33932.0,15592.0,36202.0,38881.0,-57.3,-15.9,,,
R,22,15,-4,4,7,0,-27.78,27.78,5.36,0.88088,-0.46403,0.09337,zhao_uCT_match,1,334,-5.0,3.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",,unclear,8014.0,38100.0,33230.0,15582.0,35483.0,38527.0,-55.0,-15.8,,,
R,22,16,-3,4,6,1,-31.84,31.84,6.33,0.84435,-0.52435,0.11019,zhao_uCT_match,1,357,-4.0,3.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",,unclear,8019.0,37342.0,32597.0,15765.0,34844.0,38008.0,-55.1,-14.8,,,
R,22,17,-2,4,5,2,-35.7,35.7,7.6,0.80495,-0.57841,0.13229,zhao_uCT_match,1,379,-3.0,3.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:500091;R7y:318568,yellow,8205.0,36364.0,32192.0,15799.0,34232.0,37644.0,-54.3,-12.8,,,
R,22,18,-1,4,4,3,-39.31,39.31,9.11,0.76397,-0.62551,0.15836,zhao_uCT_match,1,403,-2.0,3.0,yellow?,Dm8a/Tm5a home,"{""Dm8a"": 1, ""Tm5a"": 1}",R8_unclear:500044,yellow,8420.0,35577.0,31742.0,16017.0,33580.0,37199.0,-54.3,-12.1,11154,35737,24415
R,22,19,0,4,3,4,-42.91,42.91,10.92,0.7192,-0.66849,0.18939,zhao_uCT_match,1,426,-1.0,3.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1, ""Tm5b"": 1}",R8y:389904;R7y:280503,yellow,8691.0,34651.0,31343.0,16117.0,32943.0,36860.0,-53.4,-10.5,10945,35253,24402
R,22,20,1,4,2,5,-46.86,46.86,12.8,0.66685,-0.71151,0.2215,zhao_uCT_match,1,450,0.0,3.0,yellow,R7,"{""R7y"": 1, ""R8y"": 1, ""Dm8a"": 1, ""Tm5a"": 1}",R8y:500024;R7y:500012,yellow,8872.0,33929.0,30940.0,16337.0,32238.0,36541.0,-53.1,-10.3,10641,34608,24480
R,22,21,2,4,1,6,-50.96,50.96,14.74,0.60916,-0.75113,0.25441,zhao_uCT_match,1,473,1.0,3.0,pale,R7,"{""R7p"": 1, ""R8p"": 1, ""Dm8b"": 1}",R7p:259122;R8p:236335,pale,9371.0,33153.0,30610.0,16604.0,31490.0,36189.0,-52.4,-10.3,10347,33957,24581
R,22,22,3,4,0,7,-54.95,54.95,16.55,0.55053,-0.78469,0.28492,zhao_uCT_match,1,498,2.0,3.0,pale?,Dm8b/Tm5b home,"{""Dm8b"": 1, ""Tm5b"": 1}",R7_unclear:212084;R8_unclear:240829,unclear,9835.0,32112.0,30373.0,16875.0,30844.0,35867.0,-52.0,-8.1,10025,33271,24557
